Datetime,Subsistema,Demanda Maxima Instantanea (MW),ENA Bruta (% MLT),EAR MAX (MWmes),Carga de Energia (MWmed),ENA Bruta (MWmed),Demanda Maxima horaria (MWh_h),Geracao de Energia - dia - (GWh),Carga de Energia (GWh),EAR (MWmes),ENA armazenavel (MWmed),EAR (GWh),Geracao de Energia - dia - (MWmed) ,ENA armazenavel (% MLT),EAR (%)
2019-03-20,Nordeste,13306.963,48.28559875,51602.0703125,11919.183625,6868.14306641,13227.135,174.234634,286.060407,25739.07421875,6835.92675781,18802.393716799997,7259.77641649,48.0591011,49.87990189
2019-03-21,Nordeste,12724.223,48.82640076,51602.0703125,11718.64620833,6945.06982422,12604.025,170.911686,281.247509,25838.28125,6925.02490234,18874.86445313,7121.32024987,48.6855011,50.07220078
2019-03-22,Nordeste,12511.538,48.78620148,51602.0703125,11423.05858333,6939.34179688,12352.858999999999,168.910733,274.153406,25941.91796875,6907.12597656,18950.57107617,7037.94720818,48.55970001,50.27299881
2019-03-23,Nordeste,11925.27,52.84479904,51602.0703125,10608.51520833,7516.64111328,11757.905,163.64571899999999,254.604365,26076.00390625,7489.43603516,19048.52085352,6818.57162486,52.6534996,50.53290176
2019-03-24,Nordeste,11361.286,63.66740036,51602.0703125,9855.52083333,9056.04394531,11166.211000000001,150.530333,236.5325,26335.41210938,9026.69238281,19238.018545900002,6272.09720822,63.46099854,51.03559875
2019-03-25,Nordeste,11794.205,57.25490189,51602.0703125,10789.15441667,8143.92822266,11722.043,159.975753,258.939706,26562.921875,8122.45117188,19404.21442969,6665.65637493,57.10390091,51.47650146
2019-03-26,Nordeste,12084.376,55.00350189,51602.0703125,11088.76566667,7823.70117188,11959.208,163.718766,266.130376,26707.0625,7805.08789063,19509.50915625,6821.61524994,54.87269974,51.75579834
2019-03-27,Nordeste,11744.628999999999,48.35570145,51602.0703125,10761.547625,6878.11621094,11646.591999999999,180.347692,258.277143,26839.29882813,6865.22998047,19606.10779395,7514.48716651,48.26509857,52.01210022
2019-03-28,Nordeste,11733.579,47.53689957,51602.0703125,10744.33383333,6761.64013672,11726.001,212.974273,257.864012,26951.81640625,6752.33398438,19688.30188477,8873.92804156,47.47140121,52.23009872
2019-03-29,Nordeste,11922.856000000002,47.22140121,51602.0703125,10832.97691992,6716.77001953,11887.75409,227.93887808,259.99144608,27052.50976563,6716.77001953,19761.85838379,9497.453253200001,47.22140121,52.42520142
2019-03-30,Nordeste,11655.552,47.59569931,51602.0703125,10445.41943613,6770.0078125,11680.272317,196.91795347,250.69006647,27143.265625,6743.52001953,19828.15553906,8204.91472764,47.40950012,52.60110092
2019-03-31,Nordeste,10888.889,47.78340149,51602.0703125,9523.11815354,6796.7109375,10904.966739,186.20209468,228.55483569,27233.19726563,6783.10888672,19893.85060254,7758.4206118,47.68780136,52.77539825
2019-04-01,Nordeste,11672.873,57.41049957,51602.0703125,10696.80891667,6662.05517578,11626.395,178.75038700000002,256.723414,27348.83984375,6647.73681641,19978.32750586,7447.93279158,57.28710175,52.99950027
2019-04-02,Nordeste,12305.317,58.15539932,51602.0703125,11071.093125,6748.48876953,12217.718,189.150022,265.706235,27455.19335938,6736.31884766,20056.01874902,7881.25091654,58.05049896,53.20560074
2019-04-03,Nordeste,12707.353000000001,58.87419891,51602.0703125,11275.60825,6831.89990234,12443.166000000001,192.06711,270.614598,27621.47265625,6813.28710938,20177.48577539,8002.79624992,58.71379852,53.52780151
2019-04-04,Nordeste,12593.741000000002,61.37549973,51602.0703125,11290.80791667,7122.16699219,12372.285,185.23769099999998,270.97939,27811.26953125,7107.84912109,20316.13239258,7718.23712482,61.25220108,53.89559937
2019-04-05,Nordeste,12431.827,64.51619720000001,51602.0703125,11365.74016667,7486.62109375,12252.156,179.050832,272.777764,27968.65234375,7468.00683594,20431.10053711,7460.45133318,64.35579681,54.20059967
2019-04-06,Nordeste,11677.08,67.10549927,51602.0703125,10605.314875,7787.08691406,11795.016000000001,173.181122,254.527557,28114.51953125,7767.75683594,20537.65651758,7215.88008324,66.93890381,54.48329926
2019-04-07,Nordeste,10811.778999999999,69.66699982,51602.0703125,9808.27320833,8084.33203125,10979.83,178.73244499999998,235.398557,28242.62695313,8024.82714844,20631.23898926,7447.1852082000005,69.15429688,54.73160172
2019-04-08,Nordeste,12271.27,71.10220337,51602.0703125,10963.701,8250.87207031,12062.838,189.127075,263.128824,28385.80078125,8152.58300781,20735.827470700002,7880.2947915,70.25520325,55.00899887
2019-04-09,Nordeste,12643.773000000001,71.83740234,51602.0703125,11370.352625,8336.18652344,12532.226999999999,190.15170700000002,272.888463,28515.91015625,8245.7734375,20830.87236914,7922.98779155,71.0582962,55.26119995
2019-04-10,Nordeste,12900.407,71.64389801,51602.0703125,11586.35054167,8313.73730469,12691.33,188.86039499999998,278.072413,28724.67578125,8219.74316406,20983.375658200002,7869.18312489,70.83399963,55.66569901
2019-04-11,Nordeste,12406.454,70.44750214,51602.0703125,11487.223375,8174.89990234,12261.841,189.843793,275.693361,28758.26757813,8073.03222656,21007.91446582,7910.15804153,69.56970215,55.73080063
2019-04-12,Nordeste,12167.844,68.57009888,51602.0703125,11199.01083333,7957.04492188,12048.865,200.98582,268.77626,28809.4453125,7887.13916016,21045.29980078,8374.40916654,67.96769714,55.83000183
2019-04-13,Nordeste,11874.923999999999,65.75479889,51602.0703125,10611.75354167,7630.34716797,11839.99,184.813147,254.682085,28908.74804688,7585.12207031,21117.84044824,7700.54779162,65.36509705,56.02249908
2019-04-14,Nordeste,11500.258,62.47180176,51602.0703125,9808.38991667,7249.3828125,11202.326000000001,196.459597,235.401358,28988.64257813,7221.46289063,21176.20340332,8185.81654152,62.23120117,56.1772995
2019-04-15,Nordeste,12491.293,58.82450104,51602.0703125,11184.02133333,6826.14013672,12352.091999999999,187.823158,268.416512,29020.39648438,6805.37890625,21199.39963184,7825.96491663,58.64559937,56.23880005
2019-04-16,Nordeste,12622.728000000001,54.93519974,51602.0703125,11468.16325,6374.81787109,12507.528999999999,197.083283,275.235918,29049.11328125,6350.34814453,21220.37725195,8211.80345824,54.72439957,56.29449844
2019-04-17,Nordeste,12608.2,50.99430084,51602.0703125,11525.56304167,5917.5,12499.43,187.25516000000002,276.613513,29048.72460938,5903.83300781,21220.09332715,7802.29833321,50.87649918,56.29370117
2019-04-18,Nordeste,12008.739,47.57870102,51602.0703125,11214.65445833,5521.14501953,11906.633999999998,175.42203999999998,269.151707,29111.0859375,5509.14599609,21265.64827734,7309.25166656,47.47529984,56.41460037
2019-04-19,Nordeste,11426.421,45.04029846,51602.0703125,9913.980125,5226.58203125,11259.273000000001,158.230656,237.935523,29174.1328125,5226.58203125,21311.70401953,6592.94399982,45.04029846,56.536701199999996
2019-04-20,Nordeste,11641.385,43.71910095,51602.0703125,10303.12870833,5073.26708984,11582.844,161.707168,247.275089,29219.59765625,5047.93115234,21344.91608789,6737.79866652,43.500701899999996,56.62490082
2019-04-21,Nordeste,11160.248,43.33570099,51602.0703125,9755.237125,5028.77392578,11413.636,162.506721,234.125691,29331.5390625,5001.57714844,21426.68928516,6771.11337489,43.10129929,56.84180069
2019-04-22,Nordeste,12451.261999999999,44.00979996,51602.0703125,11137.62854167,5107.0,12371.943000000001,215.898678,267.303085,29423.8125,5092.80419922,21494.09503125,8995.77824981,43.88740158,57.02059937
2019-04-23,Nordeste,12171.876,45.20339966,51602.0703125,11174.03825,5245.51318359,12099.573,217.694852,268.176918,29465.09375,5232.97705078,21524.25098438,9070.61883326,45.09540176,57.1006012
2019-04-24,Nordeste,12322.438,46.21189879999999,51602.0703125,11214.739375,5362.5390625,12274.186000000002,243.911256,269.153745,29535.84570313,5348.93701172,21575.93528613,10162.96899989,46.09469986,57.23770142
2019-04-25,Nordeste,12052.935,46.79679871,51602.0703125,11148.229625,5430.41015625,11993.07,228.92867,267.557511,29624.8203125,5405.35302734,21640.93123828,9538.6945832,46.58079910000001,57.41009903
2019-04-26,Nordeste,12206.752,47.04090118,51602.0703125,11110.49,5458.7421875,12101.31,210.268811,266.65176,29682.79101563,5432.97021484,21683.27883691,8761.20045827,46.81880188,57.52249908
2019-04-27,Nordeste,12001.74,47.19419861,51602.0703125,10547.67208333,5476.52978516,11999.572,208.523956,253.14413,29754.1796875,5465.07617188,21735.42826172,8688.49816656,47.09550095,57.66080093
2019-04-28,Nordeste,11390.41,47.29560089,51602.0703125,10025.28741667,5488.29101563,11393.937,193.916412,240.606898,29791.34570313,5466.81396484,21762.57803613,8079.85049997,47.11050034,57.73279953
2019-04-29,Nordeste,12728.587,47.32889938,51602.0703125,11443.056875,5492.16113281,12602.021999999999,179.385446,274.633365,29844.13476563,5478.55908203,21801.14044629,7474.39358325,47.21170044,57.83509827
2019-04-30,Nordeste,13212.457,47.133098600000004,51602.0703125,11524.15133333,5469.44287109,12613.412,212.818254,276.579632,29867.49609375,5448.68212891,21818.20589648,8867.42724985,46.95420074,57.88040161
2019-05-01,Nordeste,11519.448,77.17250061,51602.0703125,10105.898625,5418.30908203,11399.551000000001,199.909974,242.541567,29672.66796875,5386.30908203,21675.88395117,8329.58224994,76.71669769,57.50289917
2019-05-02,Nordeste,12522.041000000001,76.01059723,51602.0703125,11122.3535,5336.73388672,12429.344,208.562814,266.936484,29950.734375,5304.73388672,21879.01146094,8690.1172499,75.55490112,58.04169846
2019-05-03,Nordeste,12326.961000000001,74.64459991,51602.0703125,11231.74108333,5240.828125,12256.7,241.408412,269.561786,29983.203125,5216.09277344,21902.72988281,10058.68383326,74.29229736,58.10469818
2019-05-04,Nordeste,11737.391000000001,73.17199707,51602.0703125,10539.38366667,5137.43310547,11764.871000000001,241.193714,252.945208,29999.50390625,5112.23291016,21914.63760352,10049.73808327,72.81310272,58.13619995
2019-05-05,Nordeste,11325.471000000001,71.67510223,51602.0703125,9764.995,5032.33300781,11216.843,229.628158,234.35988,29994.30859375,5018.99609375,21910.84242773,9567.83991655,71.48509979,58.12620163
2019-05-06,Nordeste,12271.865,70.27729797,51602.0703125,11028.972,4934.19677734,12208.403,218.648179,264.695328,30007.38476563,4909.14111328,21920.39457129,9110.34079159,69.92050171,58.1515007
2019-05-07,Nordeste,12339.93,68.86589813,51602.0703125,11187.94966667,4835.10009766,12169.423,204.37356699999998,268.510792,30047.95507813,4817.91796875,21950.03118457,8515.56529157,68.62120056,58.23009872
2019-05-08,Nordeste,12336.561000000002,67.02089691,51602.0703125,11473.92470833,4705.56201172,12339.223999999998,190.109196,275.374193,30024.28320313,4680.50488281,21932.73887988,7921.21649983,66.66400146,58.18429947
2019-05-09,Nordeste,12381.6,65.09429932,51602.0703125,11656.893625,4570.29296875,12360.663999999999,236.904205,279.765447,29966.1171875,4544.52099609,21890.24860547,9871.00854161,64.72720337,58.07149887
2019-05-10,Nordeste,12113.018999999998,62.23519897,51602.0703125,11175.99579167,4369.55517578,12028.392,240.71158599999998,268.223899,29963.90429688,4344.49804688,21888.63208887,10029.64941658,61.87829971,58.06729889
2019-05-11,Nordeste,11798.526000000002,58.69200134,51602.0703125,10545.70916667,4120.79003906,11891.062,222.530199,253.09702,29968.22070313,4094.85302734,21891.78522363,9272.09162498,58.32260132,58.07559967
2019-05-12,Nordeste,10998.957,55.39170074,51602.0703125,9767.21191667,3889.07495117,11146.581,208.10241299999998,234.413086,29953.3046875,3862.5859375,21880.88907422,8670.93387494,55.01449966,58.04669952
2019-05-13,Nordeste,12202.75,52.76919937,51602.0703125,11019.18770833,3704.94604492,12098.293,189.403575,264.460505,29905.78320313,3679.88989258,21846.17462988,7891.81562495,52.41230011,57.95460129
2019-05-14,Nordeste,12318.305,50.65859985,51602.0703125,11245.34925,3556.75805664,12241.563999999998,181.806526,269.888382,29875.875,3536.71289063,21824.3266875,7575.27191648,50.37310028,57.89670181
2019-05-15,Nordeste,12158.523000000001,49.11309814,51602.0703125,11287.268375,3448.24707031,12100.169,180.885842,270.894441,29977.36132813,3434.64501953,21898.4624502,7536.91008319,48.91930008,58.09329987
2019-05-16,Nordeste,12439.075,48.35329819,51602.0703125,11351.81791667,3394.90209961,12397.278999999999,185.984447,272.44363,30069.68359375,3369.84594727,21965.90386523,7749.35195811,47.99639893,58.27220154
2019-05-17,Nordeste,11892.411,48.71480179,51602.0703125,11166.711375,3420.28588867,11887.016000000001,182.046203,268.001073,30107.140625,3393.7980956999995,21993.26622656,7585.25845826,48.33760071,58.34479904
2019-05-18,Nordeste,11763.343,50.05260086,51602.0703125,10377.52133333,3514.21191406,11727.149,191.34538600000002,249.060512,30131.19921875,3496.31396484,22010.841029299998,7972.72441653,49.79769897,58.39149857
2019-05-19,Nordeste,11195.853000000001,51.84569931,51602.0703125,9697.135125,3640.10400391,11121.335,200.971882,232.731243,30121.54492188,3607.88891602,22003.78856543,8373.82841661,51.38679886,58.37269974
2019-05-20,Nordeste,12021.713,53.05530167,51602.0703125,10872.004125,3725.03100586,11936.383,213.51426,260.928099,30075.29882813,3698.54199219,21970.00579395,8896.42749991,52.6780014,58.28310013
2019-05-21,Nordeste,11856.076000000001,53.19459915,51602.0703125,10999.24875,3734.81103516,11884.21,227.36522599999998,263.98197,30058.7734375,3717.4140625,21957.93399609,9473.55108325,52.94680023,58.25109863
2019-05-22,Nordeste,12048.955,51.92459869,51602.0703125,11088.865,3645.64208984,11995.556999999999,216.448721,266.13276,30052.33984375,3623.44897461,21953.23425586,9018.69670824,51.60850143,58.23860168
2019-05-23,Nordeste,12200.873,49.69290161,51602.0703125,11148.80466667,3488.95800781,12154.413,217.280067,267.571312,30033.85546875,3471.77587891,21939.73141992,9053.33612484,49.44820023,58.20280075
2019-05-24,Nordeste,12317.75,47.19169998,51602.0703125,11233.822875,3313.34912109,12266.657,215.71815499999997,269.611749,30013.55078125,3291.87207031,21924.8988457,8988.25645826,46.88579941,58.16350174
2019-05-25,Nordeste,11836.34,45.16630173,51602.0703125,10552.05058333,3171.14599609,11797.714,202.970436,253.249214,29998.3203125,3145.37402344,21913.77298828,8457.10149983,44.79930115,58.13389969
2019-05-26,Nordeste,11050.113000000001,43.88499832,51602.0703125,9789.28395833,3081.18188477,11129.573999999999,216.45391,234.942815,30009.84179688,3048.96606445,21922.18943262,9018.91291657,43.42620087,58.15629959
2019-05-27,Nordeste,11619.382,42.89899826,51602.0703125,10781.79533333,3011.95507813,11693.212,227.88857400000003,258.763088,29974.61914063,2979.73901367,21896.45928223,9495.35724993,42.44020081,58.08800125
2019-05-28,Nordeste,11734.486,42.23350143,51602.0703125,10840.30116667,2965.22998047,11763.071000000002,229.47369,260.167228,29949.99804688,2933.01391602,21878.47357324,9561.40374991,41.77470016,58.04029846
2019-05-29,Nordeste,11646.91,41.70920181,51602.0703125,10888.24058333,2928.42089844,11622.126,216.977506,261.317774,29921.93554688,2896.20605469,21857.97391699,9040.72941652,41.25040054,57.98590088
2019-05-30,Nordeste,11908.608999999999,41.88050079,51602.0703125,10871.707375,2940.44799805,11888.043,220.27345099999997,260.920977,29901.34570313,2908.23193359,21842.93303613,9178.06045828,41.42169952,57.94599915
2019-05-31,Nordeste,11874.233999999999,42.7887001,51602.0703125,10793.9985,3004.20898438,11794.135,207.15403799999999,259.055964,29865.13671875,2972.20898438,21816.48237305,8631.41824989,42.332901,57.87580109
2019-06-01,Nordeste,11517.438,67.63980103,51602.0703125,10224.814875,3138.00390625,11480.442,195.934412,245.395557,29830.9921875,3107.87109375,21791.53979297,8163.93383322,66.99030304,57.80970001
2019-06-02,Nordeste,10971.966,71.56369781,51602.0703125,9474.44783333,3320.04589844,10902.627,201.479426,227.386748,29811.70703125,3288.04492188,21777.45198633,8394.97608326,70.87390137,57.77230072
2019-06-03,Nordeste,11795.348999999998,75.46720123,51602.0703125,10552.257125,3501.14111328,11669.291000000001,227.81531800000002,253.254171,29774.52148438,3473.95092773,21750.28794434,9492.3049166,74.8812027,57.70019913
2019-06-04,Nordeste,11863.886999999999,77.83480072,51602.0703125,10710.13983333,3610.97998047,11754.826000000001,214.206566,257.043356,29739.69921875,3585.72290039,21724.850279299997,8925.27358323,77.29039764,57.63280106
2019-06-05,Nordeste,11571.851999999999,77.59519958,51602.0703125,10641.21629167,3599.86206055,11604.238000000001,236.97628799999998,255.389191,29703.71484375,3572.67211914,21698.56369336,9874.01199992,77.00910187,57.56299973
2019-06-06,Nordeste,11396.192,75.13890076,51602.0703125,10601.19383333,3485.90991211,11368.471000000001,253.286992,254.428652,29673.52148438,3458.7199706999995,21676.50744434,10553.62466656,74.55280304,57.50450134
2019-06-07,Nordeste,11414.07,71.53959656,51602.0703125,10519.142125,3318.92700195,11336.427,240.00589900000003,252.459411,29647.484375,3291.73706055,21657.48733594,10000.24579156,70.95349884,57.45410156
2019-06-08,Nordeste,11549.066,67.79560089,51602.0703125,9989.69641667,3145.23193359,11445.524,233.296965,239.752714,29612.37890625,3118.04199219,21631.84279102,9720.70687492,67.20950317,57.38600159
2019-06-09,Nordeste,10816.025,64.21959686,51602.0703125,9290.406,2979.32910156,10733.748,228.20535499999997,222.969744,29575.8046875,2955.00292969,21605.12532422,9508.55645829,63.69520187,57.31520081
2019-06-10,Nordeste,11182.067,61.56330109,51602.0703125,10299.709375,2856.09692383,11171.487,250.59277200000002,247.193025,29542.36132813,2828.90698242,21580.6949502,10441.36549993,60.97719955,57.25030136
2019-06-11,Nordeste,11204.87,59.50109863,51602.0703125,10346.558625,2760.42700195,11200.377,247.818406,248.317407,29516.23828125,2733.23706055,21561.61206445,10325.76691658,58.91500092,57.19969939999999
2019-06-12,Nordeste,11186.667,57.72409821,51602.0703125,10375.398375,2677.98608398,11160.353000000001,225.79401299999998,249.009561,29470.47851563,2650.79589844,21528.18455566,9408.08387496,57.13800049,57.11100006
